names,year,lat,lon,seed,plot,harv,pd1,pd2,pd3,pd4,pd5
60112018,17,-16.88,27.28,15,1.5,1250,2016-12-01,2016-12-01,,,
60112019,16,-16.92,27.26,30,1.5,1890,2015-12-01,2015-12-06,,,
60112019,17,-16.92,27.26,60,3,2500,2016-12-01,2016-12-23,,,
60112020,16,-16.87,27.27,10,0.5,250,2015-12-01,,,,
60112020,17,-16.87,27.27,15,2.25,340,2016-12-01,2017-01-04,,,
60112021,16,-16.91,27.25,100,5,16500,2015-12-13,2015-12-24,,,
60112021,17,-16.91,27.25,320,16,23000,2016-11-24,2016-11-24,2016-12-23,2017-01-04,
60112022,16,-16.93,27.3,20,1.5,1750,2015-11-15,2015-12-24,,,
60112023,16,-16.89,27.27,15,1,0,2015-12-13,,,,
60112024,16,-16.91,27.26,20,1,2000,2015-11-15,2015-11-15,,,
60112025,16,-16.9,27.28,70,3.5,4300,2015-12-13,2015-12-13,,,
60115001,16,-16.45,26.77,40,2,400,2015-11-08,,,,
60115001,17,-16.45,26.77,40,2,875,2016-11-14,,,,
60115002,16,-16.42,26.78,65,3.25,1350,2015-11-15,2015-11-15,2015-12-01,,
60115002,17,-16.42,26.78,100,10,5600,2016-11-02,2016-12-01,,,
60115003,16,-16.39,26.77,60,2.75,3900,2015-12-24,2015-12-06,2015-12-24,2015-11-24,
60115003,17,-16.39,26.77,80,3.75,6200,2016-11-24,2016-12-01,2016-12-05,2016-12-23,
60115004,16,-16.45,26.77,30,1.5,500,2015-11-24,2015-12-01,2015-12-06,,
60115004,17,-16.45,26.77,50,2.5,3500,2016-11-24,2016-12-12,2017-01-04,,
60115005,16,-16.47,26.77,25,2,1000,2015-12-01,,,,
60115006,16,-16.42,26.78,10,0.5,100,2016-01-04,2016-01-04,,,
60115006,17,-16.42,26.78,10,0.5,300,2017-01-04,,,,
60115007,16,-16.42,26.8,30,1.5,900,2015-11-08,,,,
60115007,17,-16.42,26.8,65,3.5,4200,2016-12-05,2016-12-12,2016-12-12,,
60115008,16,-16.39,26.77,40,2,4250,2015-11-24,2015-12-01,2015-12-13,,
60115008,17,-16.39,26.77,50,5,3000,2016-11-14,2016-12-05,,,
60115009,16,-16.45,26.77,130,8.3,10200,2015-11-15,2015-12-01,2015-12-13,,
60115009,17,-16.45,26.77,184,9,13500,2016-11-24,2016-11-24,2016-12-01,2016-12-01,2016-12-05
60115010,16,-16.42,26.78,25,1.25,400,2015-12-01,2016-01-04,,,
60115011,16,-16.42,26.8,10,0.5,350,2015-11-15,,,,
60115011,17,-16.42,26.8,15,0.75,1900,2016-11-14,,,,
60115012,16,-16.39,26.77,60,3,5500,2015-12-24,2016-01-04,,,
60115012,17,-16.39,26.77,0,0,0,,,,,
60115013,16,-16.45,26.77,70,3.5,6000,2015-11-02,2015-11-15,2015-12-01,2015-12-06,2015-12-24
60115013,17,-16.45,26.77,50,2.5,15609,2016-11-14,2016-12-01,2016-12-05,2016-12-05,2016-12-12
60115014,16,-16.42,26.8,15,0.75,650,2015-12-01,2015-12-06,,,
60115014,17,-16.42,26.8,15,1,500,2016-12-01,,,,
60115015,16,-16.39,26.77,20,1,1000,2016-01-18,2016-01-18,,,
60115015,17,-16.39,26.77,30,1.5,450,2016-12-12,,,,
60115016,16,-16.44,26.77,50,2.5,2500,2015-12-01,2015-12-13,,,
60119001,16,-17.2,27.09,50,2.5,5750,2015-11-24,2015-12-01,2015-12-13,,
60119001,17,-17.2,27.09,70,5.25,5700,2016-11-02,2016-12-01,2016-12-05,2016-12-23,
60119002,16,-18.11,33.11,80,4,7000,2015-12-13,2015-12-13,2016-01-04,,
60119002,17,-18.11,33.11,135,6,16200,2016-11-14,2016-12-01,2016-12-05,2016-12-12,
60119003,16,-17.19,27.11,50,3,3100,2015-12-13,,,,
60119003,17,-17.19,27.11,30,3,1750,2016-12-01,,,,
60119004,16,-17.16,27.12,5,0.25,400,2015-12-01,,,,
60119004,17,-17.16,27.12,10,0.5,350,2016-12-05,,,,
60119005,16,-17.16,27.12,20,2,750,2015-12-06,,,,
60119005,17,-17.16,27.12,10,1.5,350,2016-12-01,,,,
60119006,16,-17.11,27.63,40,2,11000,2015-12-06,2015-12-01,,,
60119006,17,-17.11,27.63,80,3.75,4200,2016-11-24,2016-12-01,2016-12-05,,
60119007,16,-17.2,27.1,20,1,2500,2015-10-26,,,,
60119007,17,-17.2,27.1,18,1.75,1350,2017-01-11,2017-01-11,,,
60119008,16,-17.21,27.11,20,0.75,1250,2015-12-13,2015-12-06,,,
60119008,17,-17.21,27.11,30,3,1600,2016-11-24,2016-12-05,,,
60119009,16,-17.19,27.11,50,2.5,2550,2015-12-13,2016-01-04,,,
60119009,17,-17.19,27.11,40,3,1575,2017-01-04,2016-12-12,,,
60119010,16,-17.2,27.1,20,1,1000,2015-12-01,,,,
60119011,16,-17.16,27.14,40,2,4680,2016-01-04,2016-01-04,2016-01-04,2016-01-04,
60119011,17,-17.16,27.14,100,4,11200,2016-11-14,2016-11-24,2016-11-24,2016-11-24,2016-11-24
60119012,16,-17.16,27.14,40,3.5,250,2015-12-01,,,,
60119012,17,-17.16,27.14,30,2,3000,2016-12-01,,,,
60119013,16,-17.21,27.11,10,0.5,200,2015-12-13,,,,
60119013,17,-17.21,27.11,30,3,500,2016-12-12,2017-01-11,,,
60119014,16,-17.2,27.1,30,1.5,1000,2015-12-01,2016-01-04,2016-01-04,,
60119015,16,-17.34,27.65,20,1,2500,2015-11-02,,,,
60119016,16,-17.19,27.11,30,1.5,2100,2015-12-01,,,,
60119016,17,-17.19,27.11,20,1,1000,2016-11-24,,,,
60119017,16,-17.15,27.14,30,1.5,3750,2015-11-08,2015-12-01,2015-12-06,,
60119017,17,-17.15,27.14,40,4,4000,2016-11-02,2016-12-12,,,
60119018,16,-17.2,27.09,15,0.75,1000,2016-01-04,,,,
60119018,17,-17.2,27.09,1.5,1.5,30,2016-12-12,,,,
60119019,16,-17.15,27.15,40,2,200,2016-01-04,2015-11-08,2015-11-08,,
60119019,17,-17.15,27.15,10,0.5,300,2016-12-23,2016-12-23,,,
60119020,16,-17.2,27.11,15,0.75,750,2015-12-13,,,,
60119020,17,-17.2,27.11,40,2.5,5000,2016-12-12,,,,
60119021,16,-17.2,27.11,20,3,3200,2015-11-15,2015-12-06,,,
60119021,17,-17.2,27.11,60,9,2530,2016-12-05,2016-12-12,2016-12-23,,
60119022,16,-17.15,27.14,35,2.5,2250,2015-11-24,2016-01-18,,,
60119022,17,-17.15,27.14,45,4,3500,2016-12-12,2016-12-23,,,
60119023,16,-17.11,27.6,20,1,2000,2015-12-06,2016-01-04,,,
60119023,17,-17.11,27.6,20,1,900,2016-12-12,,,,
60119024,16,-17.15,27.15,20,1,2160,2015-12-06,2015-12-13,,,
60119024,17,-17.15,27.15,20,1,1575,2016-12-05,2017-01-18,,,
60119025,16,-17.15,27.14,35,1.75,3000,2015-12-01,2015-12-06,2015-12-13,2015-12-24,
60119025,17,-17.15,27.14,30,3,2450,2016-11-14,2016-11-24,2016-11-24,,
60126001,16,-16.71,26.87,25,1.15,550,2015-11-24,2015-12-06,2015-12-24,,
60126001,17,-16.71,26.87,30,1.5,2000,2016-11-24,,,,
60126002,16,-16.68,26.86,7,1.5,1000,2015-12-06,,,,
60126002,17,-16.68,26.86,30,2,700,2017-01-18,,,,
60126003,16,-16.68,26.87,120,5.5,6000,2015-11-15,2015-11-15,2015-12-01,2016-01-04,
60126003,17,-16.68,26.87,110,5.5,15000,2016-11-14,2016-12-05,2016-12-01,,
60126004,16,-16.72,26.86,40,2,900,2016-01-04,2016-01-04,2015-12-06,2015-12-06,
60126004,17,-16.72,26.86,30,1.5,0,2016-11-14,2017-01-04,,,
60126005,16,-16.66,26.86,220,11,8000,2015-12-06,,,,
60126005,17,-16.66,26.86,120,7,3000,2016-12-01,2016-12-23,2017-01-11,,
60126006,16,-16.66,26.85,60,3,13000,2015-11-24,,,,
60126006,17,-16.66,26.85,60,3,8000,2016-11-24,2016-12-12,2016-12-12,,
60126007,16,-16.71,26.88,15,0.8,0,2015-11-15,,,,
60126008,16,-16.68,26.86,10,0.5,200,2016-01-11,,,,
60126008,17,-16.68,26.86,10,0.5,1500,2016-11-14,,,,
60126009,16,-16.68,26.87,20,2,2500,2015-11-02,2015-12-01,,,
60126009,17,-16.68,26.87,30,2.10000002384186,2000,2016-11-14,2016-11-24,,,
60126010,16,-16.72,26.86,40,2,1500,2015-11-08,2015-11-02,2015-12-01,,
60126010,17,-16.72,26.86,25,1.25,800,2016-12-05,2017-01-04,,,
60126011,16,-16.72,26.86,50,2.5,8000,2015-12-01,2015-11-08,2015-12-13,2015-12-06,
60126011,17,-16.72,26.86,50,3,1750,2016-11-14,2016-12-01,2016-12-12,,
60126012,16,-16.66,26.86,15.75,15.75,1700,2015-11-24,2015-11-24,,,
60126012,17,-16.66,26.86,30,1.5,1900,2016-11-14,2016-12-01,,,
60126013,16,-16.71,26.87,40,2,0,2015-11-02,2015-12-01,,,
60126013,17,-16.71,26.87,10,0.600000023841858,750,2016-12-05,,,,
60126014,16,-16.68,26.87,60,3,1400,2015-12-24,,,,
60126014,17,-16.68,26.87,100,9,8750,2016-12-23,2016-12-12,2016-12-12,2016-12-12,2016-12-12
60126015,16,-16.68,26.86,10,0.5,400,2015-12-24,,,,
60126015,17,-16.68,26.86,1,20,1000,2016-11-14,,,,
60126016,16,-16.67,26.86,50,2.75,5000,2015-11-15,,,,
60126016,17,-16.67,26.86,50,2.5,2625,2016-12-01,2016-12-01,2016-12-01,,
60126017,16,-16.68,26.86,30,1.5,3000,2015-12-24,2015-11-08,2015-11-02,,
60126018,16,-16.71,26.87,10,0.4,0,2015-12-24,,,,
60126018,17,-16.71,26.87,0,0,0,,,,,
60126019,16,-16.69,26.87,20,1,150,2015-12-13,,,,
60126019,17,-16.69,26.87,39,1.5,750,2016-12-12,,,,
60126020,16,-16.72,26.88,10,0.5,400,2015-12-06,,,,
60126020,17,-16.72,26.88,50,2.5,8000,2016-11-14,2016-12-05,,,
60126021,16,-16.72,26.87,60,3.1,5000,2015-11-24,2015-11-24,2015-12-01,2015-12-06,
60126022,16,-16.73,26.95,5,0.25,500,2015-12-01,,,,
60126022,17,-16.73,26.95,20,1,1000,2016-12-05,,,,
60126023,16,-16.73,26.95,30,1.5,4600,2015-11-24,2015-12-01,2015-11-24,2015-12-01,
60126023,17,-16.73,26.95,45,2.5,6600,2016-12-05,2016-12-12,,,
60126024,16,-16.73,26.95,80,4,11400,2015-11-24,2015-12-01,,,
60126024,17,-16.73,26.95,105,5.5,16500,2016-12-23,2016-11-24,,,
60126025,16,-16.73,26.96,18,0.95,850,2015-11-02,2015-12-13,,,
60126025,17,-16.73,26.96,20,1,1800,2016-11-24,2016-12-05,,,
60126026,16,-16.73,26.95,40,2,2300,2015-11-24,2015-12-06,2016-01-04,,
60126026,17,-16.73,26.95,30,2,4000,2016-11-14,2016-11-24,,,
60126027,16,-16.73,26.95,30,1.5,590,2015-12-01,2015-12-06,2015-12-24,,
60126027,17,-16.73,26.95,40,2,3350,2016-12-01,2016-12-01,2016-12-05,2016-12-05,
60126028,16,-16.73,26.95,40,2,1700,2015-12-13,2015-11-24,,,
60126028,17,-16.73,26.95,30,2.5,1450,2016-12-12,2016-12-23,,,
60126029,16,-16.73,26.95,40,2,4000,2015-11-08,2015-11-15,,,
60126029,17,-16.73,26.95,40,2,4500,2016-11-07,2016-11-14,,,
60126030,16,-16.73,26.95,60,3,4030,2015-11-24,2015-12-01,2015-12-13,,
60126030,17,-16.73,26.95,50,4,1650,2016-11-24,2016-12-01,,,
60126031,16,-16.73,26.95,40,2,5150,2015-11-02,2015-12-01,2015-12-06,,
60126031,17,-16.73,26.95,50,11.5,0,2016-12-01,2016-12-23,2017-01-11,,
60126032,16,-16.73,26.95,10,0.5,500,2015-12-01,,,,
60126032,17,-16.73,26.95,15,0.75,1500,2016-11-02,,,,
60126033,16,-16.73,26.95,30,1.5,1350,2015-11-02,2015-12-01,,,
60126033,17,-16.73,26.95,85,5.10000002384186,1209,2016-12-12,2016-11-14,2016-12-23,2016-12-23,2017-01-11
60126034,16,-16.73,26.95,5,0.25,1200,2015-11-02,,,,
60126034,17,-16.73,26.95,13,1.25,2650,2016-11-24,2016-12-05,2016-12-12,,
60126035,16,-16.73,26.95,50,2.5,2600,2015-11-08,2015-12-13,2015-12-24,,
60126036,16,-16.73,26.95,100,5,8700,2015-12-01,2015-12-01,2015-11-15,,
60126037,16,-16.73,26.95,10,0.5,2000,2015-11-15,,,,
60126037,17,-16.73,26.95,20,1,1500,2016-12-01,2016-12-23,,,
60126038,16,-16.91,27.1,70,3.5,7150,2015-11-15,2015-11-24,2015-11-24,2015-12-01,2015-12-24
60126038,17,-16.91,27.1,40,1.75,0,2016-11-07,2016-11-14,2017-01-11,,
60126039,16,-16.75,26.94,10,0.5,500,2015-11-15,,,,
60126039,17,-16.75,26.94,10,0.5,750,2016-12-23,,,,
60126040,16,-16.75,26.95,10,0.5,1500,2015-12-13,,,,
60126040,17,-16.75,26.95,30,1.5,1700,2016-12-12,,,,
60126041,16,-16.75,26.96,25,1.25,700,2015-12-01,,,,
60126041,17,-16.75,26.96,80,4,0,2016-11-07,2016-11-24,2016-12-23,,
60126042,16,-16.74,26.96,15,0.75,500,2015-12-06,2015-11-02,,,
60130001,16,-16.75,27.3,30,0.75,1350,2015-11-15,2016-01-04,2016-01-11,,
60130001,17,-16.75,27.3,70,3.5,5600,2016-11-14,2016-12-01,2016-12-23,,
60130002,16,-16.75,27.3,55,2.75,9000,2015-11-15,2015-11-15,2015-12-24,,
60130002,17,-16.75,27.3,190,9.5,11200,2016-11-24,2016-12-01,2016-11-24,2016-12-01,
60130003,16,-16.75,27.3,40,2,800,2015-12-06,,,,
60130003,17,-16.75,27.3,20,1,1000,2016-12-12,,,,
60130004,16,-16.77,27.31,40,2,4000,2015-11-24,2015-12-13,2015-12-24,2015-12-24,
60130004,17,-16.77,27.31,60,3,13800,2016-11-24,2016-12-01,2016-12-05,,
60130005,16,-16.77,27.31,32,1.65,4900,2015-12-01,2015-12-13,2015-12-01,2016-01-04,
60130005,17,-16.77,27.31,50,5,6100,2016-12-05,2016-12-01,2016-12-23,,
60130006,16,-16.74,27.29,20,1,1250,2016-01-11,,,,
60130007,16,-16.77,27.31,40,2,2000,2015-12-06,,,,
60130007,17,-16.77,27.31,50,2.70000004768372,3900,2016-11-24,2016-12-05,,,
60130008,16,-16.77,27.31,60,3.1,1750,2015-11-02,2015-11-08,2015-12-24,,
60130009,16,-16.77,27.31,25,2,5000,2015-11-24,,,,
60130009,17,-16.77,27.31,70,5,14500,2016-11-14,2016-11-24,2016-12-05,2016-12-05,
60130010,16,-16.74,27.23,60,3,3500,2015-12-24,2016-01-04,2015-11-24,,
60130010,17,-16.74,27.23,20,2,850,2016-12-05,2017-01-11,,,
60130011,16,-16.74,27.23,110,8.25,3800,2015-12-06,2015-12-13,2015-12-24,2015-12-13,2016-01-04
60130011,17,-16.74,27.23,80,3.5,6750,2016-11-14,2016-12-01,2016-12-05,2016-12-05,
60130012,16,-16.77,27.4,25,1.25,1100,2015-11-02,2015-11-15,2015-11-24,,
60130012,17,-16.77,27.4,115,5,3750,2016-12-01,2016-12-05,2016-12-12,2016-11-24,2016-12-23
60130013,16,-16.72,27.23,60,3,6225,2015-12-01,2015-12-13,2015-12-13,,
60130013,17,-16.72,27.23,90,5,5500,2016-11-07,2016-11-24,2016-12-12,,
60130014,16,-16.77,27.24,0,0,0,,,,,
60130015,16,-16.74,27.23,0,0,0,,,,,
60130015,17,-16.74,27.23,10,0.5,700,2017-01-04,,,,
60130016,16,-16.76,27.31,25,1.5,1750,2015-12-13,,,,
60130016,17,-16.76,27.31,20,1,2000,2017-01-04,,,,
60130017,16,-16.77,24.31,35,2.45,1050,2015-11-15,2015-12-13,,,
60130017,17,-16.77,24.31,10,0.5,700,2016-12-05,,,,
60130018,16,-16.77,27.31,55,3.25,800,2015-11-02,2015-11-15,2015-11-24,,
60130018,17,-16.77,27.31,20,1,2625,2016-11-14,2016-12-05,,,
60130019,16,-16.77,27.31,50,2.5,2250,2015-12-24,2015-12-24,,,
60130019,17,-16.77,27.31,10,2,250,2016-11-24,,,,
60130020,16,-16.75,27.24,30,1.5,750,2015-12-13,2015-12-24,,,
60130020,17,-16.75,27.24,50,4,2400,2016-12-01,,,,
60130021,16,-16.75,27.24,90,3,1200,2015-12-24,,,,
60130021,17,-16.75,27.24,110,6,5000,2016-11-24,2016-12-05,,,
60130022,16,-16.75,27.3,10,0.5,1500,2015-12-01,,,,
60130022,17,-16.75,27.3,115,101,4500,2016-12-01,2016-12-05,,,
60140001,16,-16.82,26.94,40,2,3850,2015-11-24,2015-12-24,,,
60140001,17,-16.82,26.94,20,1,400,2016-11-07,2016-12-01,,,
60140002,16,-16.83,26.8,55,2.75,2700,2015-10-26,2015-11-02,2015-12-01,,
60140002,17,-16.83,26.8,40,2.75,8500,2016-11-07,2016-11-14,2016-12-05,,
60140003,16,-16.84,26.81,30,1.5,3000,2015-11-15,,,,
60140003,17,-16.84,26.81,40,2,4000,2016-12-01,,,,
60140004,16,-16.78,27.44,150,7,17000,2015-12-01,2015-12-01,2015-12-06,2015-12-13,2016-01-04
60140004,17,-16.78,27.44,110,7,3000,2016-12-05,2016-12-05,2016-12-01,2017-01-04,2017-01-04
60140005,16,-16.88,26.79,25,1.25,9500,2015-12-24,2016-01-04,,,
60140005,17,-16.88,26.79,60,3,6000,2016-12-23,2016-12-05,2016-12-12,,
60140006,16,-16.84,26.81,50,2.5,6500,2015-11-15,,,,
60140006,17,-16.84,26.81,60,5,1250,2016-11-14,2016-11-14,2016-11-24,2016-11-24,2016-11-24
60140007,16,-16.83,26.79,30,1.5,4500,2015-11-24,2015-12-01,,,
60140007,17,-16.83,26.79,15,0.75,1800,2016-11-14,2016-12-23,,,
60140008,16,-16.29,26.26,40,2,3750,2015-11-24,2015-11-24,2015-12-01,,
60140008,17,-16.29,26.26,60,3,0,2016-11-07,2016-12-23,2016-12-23,,
60140009,16,-16.84,26.79,40,2,2000,2015-12-06,,,,
60140009,17,-16.84,26.79,60,3,5500,2016-11-24,2016-12-01,2016-12-05,,
60140010,16,-16.84,26.79,80,4,11200,2015-11-15,2015-11-15,2015-12-01,2015-12-01,
60140010,17,-16.84,26.79,110,5.5,4500,2016-11-02,2016-11-02,2016-11-07,2016-12-12,
60140011,16,-16.84,26.81,70,3.5,400,2015-12-01,,,,
60140011,17,-16.84,26.81,15,2,750,2016-11-24,,,,
60140012,16,-16.19,26.19,40,2,2950,2015-11-08,2015-11-24,,,
60140012,17,-16.19,26.19,60,2.5,2250,2016-11-07,,,,
60140013,16,-16.83,26.8,55,2.75,4050,2015-11-02,2015-11-08,2015-11-08,2015-12-24,
60140013,17,-16.83,26.8,20,1,6000,2016-11-24,2017-01-04,,,
60140014,16,-16.85,26.81,20,1,1000,2015-12-01,,,,
60140014,17,-16.85,26.81,20,1,1200,2016-12-01,2016-12-23,,,
60140015,16,-16.84,26.79,25,1.5,2250,2015-11-02,2015-11-15,2015-11-24,,
60140016,16,-16.85,26.81,40,1,800,2015-11-24,,,,
60140016,17,-16.85,26.81,70,3.5,1500,2016-11-07,,,,
60140017,16,-16.83,26.8,42,2.1,2800,2015-12-01,2015-12-06,2015-12-06,,
60140017,17,-16.83,26.8,50,2.5,3500,2016-11-07,2016-11-07,2016-12-01,,
60140018,16,-16.86,26.8,40,2,3300,2015-11-24,2015-12-01,,,
60140018,17,-16.86,26.8,80,4,4500,2016-12-05,2016-12-01,2016-11-14,,
60140019,16,-16.44,26.77,40,2,3000,2015-12-01,2015-12-06,2015-12-13,,
60140019,17,-16.44,26.77,60,3,500,2016-12-05,2016-12-12,2017-01-04,,
60140020,16,-16.82,26.79,35,1.75,6450,2015-12-06,2015-11-24,2015-12-13,,
60140020,17,-16.82,26.79,95,3.5,14000,2016-11-02,2016-12-01,2016-12-05,,
60140021,16,-16.89,26.56,70,3.5,9000,2015-11-15,2015-12-06,2015-12-24,,
60140021,17,-16.89,26.56,70,5,5000,2016-11-02,2016-12-05,,,
60140022,16,-16.82,26.83,80,4,7000,2015-12-01,2015-12-01,2015-11-24,2015-12-01,
60140022,17,-16.82,26.83,120,6,14400,2016-12-05,2016-12-05,,,
60140023,16,-16.82,26.83,5,0.5,500,2016-01-18,,,,
60140023,17,-16.82,26.83,15,0.5,700,2017-01-11,,,,
60140024,16,-16.82,26.83,40,3,5950,2015-12-06,2015-12-24,2015-12-24,,
60140024,17,-16.82,26.83,55,2.75,5130,2016-12-12,2016-11-24,2016-12-12,2016-12-23,
60140025,16,-16.82,26.83,55,2.9,5250,2015-12-06,2015-12-06,2015-12-06,2015-12-06,2015-12-06
60140025,17,-16.82,26.83,45,2.25,3300,2016-12-05,2016-12-05,2016-12-05,,
60140026,16,-16.82,26.83,5,0.25,440,2015-11-24,,,,
60140026,17,-16.82,26.83,15,0.75,1400,2016-11-14,2016-12-05,,,
60140027,16,-16.83,26.82,30,1.5,2100,2015-11-02,,,,
60140027,17,-16.83,26.82,90,4.5,8400,2016-11-14,2016-12-01,2016-11-14,,
60140028,16,-16.86,26.79,35,1.75,2750,2015-11-15,2015-11-08,2015-11-08,,
60140029,16,-16.84,26.79,35,2,2700,2015-11-24,2015-11-02,2015-11-08,,
60140029,17,-16.84,26.79,50,3,2500,2016-11-02,2016-11-14,2016-12-12,,
60140030,16,-16.88,26.79,25,1.25,1850,2015-11-24,2015-12-24,2015-12-24,,
60140030,17,-16.88,26.79,20,1,400,2016-12-12,2017-01-04,,,
60140031,16,-16.85,26.9,50,2.5,550,2015-11-24,2015-12-01,,,
60202001,16,-16.06,26.93,50,2.5,2500,2015-12-06,2015-12-13,2015-12-13,2015-12-24,
60202001,17,-16.06,26.93,100,5.09999990463257,5850,2016-11-07,2016-12-01,2016-12-01,,
60202002,16,-16.06,26.97,60,5,2000,2015-11-02,2015-12-01,,,
60202002,17,-16.06,26.97,30,1.5,3000,2016-12-12,,,,
60202003,16,-16.05,26.99,40,2.25,1000,2015-11-15,2015-12-01,,,
60202003,17,-16.05,26.99,40,2,2160,2016-11-24,,,,
60202004,16,-16.06,26.93,30,1.8,3000,2015-12-06,2015-12-13,2015-12-24,,
60202004,17,-16.06,26.93,30,1.5,3355,2016-11-07,2016-11-07,2016-11-14,,
60202005,16,-16.03,26.93,100,4,800,2015-12-24,2015-11-02,,,
60202005,17,-16.03,26.93,15,4,2100,2016-11-14,,,,
60202006,16,-16.05,26.98,60,3,1100,2016-01-04,2016-01-11,,,
60202006,17,-16.05,26.98,50,2.5,2480,2016-12-05,,,,
60202007,16,-16.05,26.97,40,4,810,2015-12-24,,,,
60202007,17,-16.05,26.97,20,1,2000,2016-12-01,,,,
60202008,16,-16.04,26.93,5,0.25,400,2015-11-08,,,,
60202008,17,-16.04,26.93,15,0.75,350,2016-12-05,2016-12-23,,,
60202009,16,-16.06,26.93,20,1,1400,2015-12-24,2016-01-11,,,
60202009,17,-16.06,26.93,30,1.5,4500,2016-11-14,2016-11-14,2016-12-01,,
60202010,16,-16.03,26.93,45,1,750,2015-12-01,2016-01-11,,,
60202010,17,-16.03,26.93,15,0.75,500,2016-11-24,2016-12-05,,,
60202011,16,-16.03,26.93,30,1.5,3400,2015-12-01,2015-12-24,,,
60202011,17,-16.03,26.93,60,2.5,1600,2016-12-23,2017-01-11,,,
60202012,16,-16.05,26.99,110,5.25,5150,2015-11-08,2015-12-13,2016-01-04,,
60202012,17,-16.05,26.99,110,5.75,12000,2016-12-01,,,,
60202013,16,-16.06,26.93,20,1,250,2015-12-01,,,,
60202014,16,-16.05,26.97,120,5,4800,2015-12-13,,,,
60202014,17,-16.05,26.97,110,5.5,18975,2016-11-24,2016-11-24,2016-12-01,2016-12-05,2016-11-14
60202015,16,-16.03,26.93,20,1,700,2015-12-01,,,,
60202015,17,-16.03,26.93,40,1,600,2016-12-23,,,,
60202016,16,-16.03,26.93,95,5,2000,2015-11-15,2015-12-06,2015-12-13,2015-12-24,2016-01-04
60202016,17,-16.03,26.93,65,3,2750,2017-01-04,2017-01-11,2017-01-18,,
60202017,16,-16.05,26.99,70,3,3000,2015-11-15,,,,
60202017,17,-16.05,26.99,30,1.5,1260,2016-12-05,,,,
60202018,16,-16.04,26.94,20,1,0,2015-11-15,,,,
60202018,17,-16.04,26.94,80,3,2250,2016-11-14,2016-11-14,,,
60202019,16,-16.05,26.98,40,3,330,2016-01-04,,,,
60202020,16,-16.03,26.93,40,2,400,2015-12-01,2016-01-18,,,
60202020,17,-16.03,26.93,10,2,250,2016-12-01,,,,
60204001,16,-15.92,26.53,30,2,2500,2015-11-15,2015-12-01,,,
60204001,17,-15.92,26.53,30,1.5,1500,2016-11-07,,,,
60204002,16,-15.92,26.52,45,2.25,3825,2015-12-06,2015-12-13,2015-12-13,2016-01-04,
60204002,17,-15.92,26.52,40,3,2100,2016-12-23,2016-12-01,,,
60204003,16,-15.06,26.74,45,3,500,2015-12-13,2015-12-24,,,
60204003,17,-15.06,26.74,35,5,4050,2016-11-02,2016-11-07,2016-12-23,,
60204004,16,-15.08,26.74,20,1,800,2015-12-24,2015-12-24,2016-01-04,,
60204004,17,-15.08,26.74,40,2,600,2017-01-04,,,,
60204005,16,-15.91,26.52,80,4,6050,2015-12-01,2015-12-06,2015-12-06,2016-01-11,
60204005,17,-15.91,26.52,70,3.60000002384186,5250,2016-11-24,2016-12-05,2016-12-05,2016-12-05,2017-01-04
60204006,16,-15.92,26.53,20,3,1750,2015-11-08,,,,
60204006,17,-15.92,26.53,60,4,1500,2016-11-02,,,,
60204007,16,-15.93,26.52,15,1.4,600,2015-12-13,2015-12-24,,,
60204007,17,-15.93,26.52,40,2.25,600,2016-11-14,2016-12-05,2016-12-12,,
60204008,16,-15.56,26.31,70,3.5,2250,2015-11-08,2015-12-01,2015-12-24,,
60204008,17,-15.56,26.31,60,3,1250,2016-12-01,,,,
60204009,16,-15.93,26.51,40,2,1200,2015-11-08,,,,
60204009,17,-15.93,26.51,70,3.5,1000,2017-01-04,,,,
60204010,16,-15.92,26.53,100,5,3640,2015-11-15,2016-01-04,,,
60204010,17,-15.92,26.53,110,5.5,4320,2016-11-07,2017-01-11,,,
60204011,16,-15.92,26.53,50,3,3600,2015-12-01,2015-12-24,,,
60204011,17,-15.92,26.53,60,3,2000,2016-11-24,2016-12-23,,,
60204012,16,-15.93,26.51,10,1,350,2015-12-01,,,,
60204012,17,-15.93,26.51,40,2,600,2016-12-01,,,,
60204013,16,-15.56,26.31,100,5,2500,2015-11-08,2015-12-06,2015-12-01,,
60204013,17,-15.56,26.31,40,2,3150,2016-12-01,,,,
60204014,16,-15.91,26.52,60,3,2750,2015-12-01,2015-12-13,2015-12-13,2015-12-24,
60204015,16,-15.93,26.51,25,1.25,900,2015-12-01,2016-01-04,,,
60204015,17,-15.93,26.51,20,1,2700,2016-12-01,,,,
60204016,16,-15.93,26.51,10,0.5,500,2015-12-06,2015-12-13,,,
60204016,17,-15.93,26.51,50,2,2160,2016-11-24,,,,
60204017,16,-15.91,26.51,50,2.5,2500,2015-11-02,2015-11-24,,,
60204017,17,-15.91,26.51,40,2,1080,2016-11-14,2016-12-23,,,
60204018,16,-15.93,26.51,20,1,1200,2015-11-24,,,,
60204018,17,-15.93,26.51,60,3.20000004768372,1550,2016-11-07,,,,
60204019,16,-15.92,26.53,15,1,600,2015-12-06,,,,
60204019,17,-15.92,26.53,15,0.75,200,2016-12-12,,,,
60204020,16,-15.93,26.51,30,1.5,2500,2015-12-01,2015-12-13,,,
60204020,17,-15.93,26.51,60,3,4500,2016-11-24,,,,
