"assignment_id","worker_id","status","name","max_assignments","mapped_count"
"3ZPBJO59KP1WZWFN2W3ZUCT6EI1DH2","A9Z25VKRSKF8O","Untrusted","ZM0712332",20,20
"3FE7TXL1LINM9FGAOX6C77U39SH2QG","A3PRZRK9IC5CBI","Approved","ZM0712332",20,20
"3JAOYWH7VI4MI2LWH1DV083N41LL90","A2QDZ33613QLPI","Untrusted","ZM0448280",20,20
"3S0TNUHWKTI36LEUZS9THZ07BM58DM","ADLYO655RWJUI","Approved","ZM0448280",20,20
"3Y5140Z9DXG5KOTXDNCFUIBAS1JPIV","AIQ1I6ODSIO56","Approved","ZM0448280",20,20
"3KIBXJ1WD5UE5J7KYQKCIYLXA0QOK2","AI39WUF9N0XJ9","Approved","ZM0448280",20,20
"3CP1TO84PT1XGTXC45I99WZCC68523","A1UBS67L4EKTYT","Approved","ZM0448280",20,20
"3U4J9857OEB6RABRBRQH89GCXI0B7A","A1NM7ZPZ3NH412","Approved","ZM0448280",20,20
"373ERPL3YO8G5FPNKRF8DKDY42ERT1","A08713333G059I6B3STS6","Approved","ZM0448280",20,20
"354GIDR5ZB6RPC8XSC8J9DA6Y0300J","A3RURMHDEQEYST","Untrusted","ZM0448280",20,20
"3K3R2QNK8B3P1S8QQF5WRVZ6HU19U9","A3UYPGEKV45VZ6","Approved","ZM0448280",20,20
"3QBD8R3Z21JTRHIHDYXWBHW1DH54O3","AXW5865MPP85D","Untrusted","ZM0448280",20,20
"3YDTZAI2WXG8VPBG7WZLZLJTK6O146","A2HGAQ9WOEU9PN","Approved","ZM0448280",20,20
"336KAV9KYQSVIH7WF7N6KTX57EBY2H","A11T4227GSO6EP","Approved","ZM0448280",20,20
"3SKRO2GZ71RT9R0JSOM1628PHTDK1G","A21SA635U6U7B9","Approved","ZM0448280",20,20
"31QNSG6A5RTNPCDK8F67H7QBPGO87P","A10LQ8RUWDUI5U","Approved","ZM0448280",20,20
"31IBVUNM9SZYFHO3YRFTXDN0Y2FFVC","A2SYGP6A5GN4S3","Approved","ZM0448280",20,20
"3LWJHTCVCCM6A9SMCSLJRQOSHCVQFS","A3PRZRK9IC5CBI","Approved","ZM0448280",20,20
"3GGAI1SQEVY8MIAKTXO12BJKAYCMCW","A2Q1YS118AO2BP","Approved","ZM0448280",20,20
"3VJ40NV2QIND82X7SZY4JP8TTKUOTZ","A1UI059YV3XH73","Approved","ZM0448280",20,20
"3V26SBZTBDELTIKD00Y3LBGEYKLZZU","A8KHWKKGAGOH0","Approved","ZM0448280",20,20
"3JC6VJ2SABJMLWSGHKBOFEIAO0GA57","ADAOQ0P8AKDID","Approved","ZM0448280",20,20
"3OE22WJIGIOVTRPC7HGIDQPVW7OUQU","A26UIS59SY4NM6","Approved","ZM0654578",2,20
"3ZDAD0O1T1D02BBZTQL022ZMAW4TXZ","A1SRF7085UM3HI","Approved","ZM0654578",2,20
"3N1FSUEFL502NKRSNPJG0NK2EQC4DZ","A2DWQF4ZHHBLOW","Approved","ZM0699237",20,16
"3UOUJI6MTDEF2OQOTVBA7YLOTLDXUI","ADLYO655RWJUI","Approved","ZM0699237",20,16
"3Q5ZZ9ZEVOF828Z1KMRAJNCF3VE583","AXXH66SC5NR6U","Approved","ZM0699237",20,16
"3R0T90IZ1SC8U8EYIUQ6P6ZNJVEGC3","A21I4DTJGWJYQJ","Approved","ZM0699237",20,16
"3YGXWBAF70HSISLENTO5GH2KTQ54C4","A1CSDIX05PK9V","Untrusted","ZM0699237",20,16
"3OXV7EAXLEQIKFT9DO6JKCI4J4063V","A2S96ZZ70YFPSK","Approved","ZM0699237",20,16
"3X31TUMD7XM4TXI1DOY2L2L4BFAL1P","A2SYGP6A5GN4S3","Approved","ZM0699237",20,16
"35GMH2SV3EHBJJFA2499K38SVTLOEU","A1IYFXLF8HPO0G","Approved","ZM0699237",20,16
"3TOK3KHVJTIQA400FWV3ETGB96LO7C","A1DE0J98KFXN0Z","Approved","ZM0699237",20,16
"31IBVUNM9SZYFHO3YRFTXDN03N6FVE","A12R2U6TBB3OOG","Approved","ZM0699237",20,16
"3Y5140Z9DXG5KOTXDNCFUIBAXSZIPR","AYFAOYFBISRF3","Approved","ZM0699237",20,16
"39GAF6DQWR07P2UVRS088BJ62EQ1V4","A35E8LAQ1R6I9X","Untrusted","ZM0699237",20,16
"3VSOLARPKB952YV7BV9V4M9696L39I","AKNZG1Q6B0GFY","Approved","ZM0699237",20,16
"3D8YOU6S9EK2J96SS82K7L84WIXU66","A2D07YKCLRKHNC","Untrusted","ZM0699237",20,16
"3GM6G9ZBKNXP8ZCVFJJRRLJO347TMQ","AUYEET1SC50YU","Approved","ZM0699237",20,16
"3TU5ZICBRD1XVUIZ4EFDHY76ZSMQ8O","A20ALQT1HIVSAH","Approved","ZM0699237",20,16
"3HWRJOOET52QHB739LQI48ITSJ0SE9","AK0Y6OITL7VGX","Approved","ZM0699237",20,16
"3Z9WI9EOZZO4D2LXUDPMYPOW35NKH8","AYD2LKV6C5F2S","Untrusted","ZM0699237",20,16
"345LHZDEDXS3MQJA964M0IWKMQT3U5","A03922113RU44GENR8ATX","Approved","ZM0699237",20,16
"3TXMY6UCAEOZ7X8CLQVIJK3PP5CQC7","A1JV64BL3WCK0G","Approved","ZM0699237",20,16
"34Q075JO1XDRW1TFOVCJNITG79N103","A1XVZCQ983ETMR","Approved","ZM0711246",5,20
"30BXRYBRP4XV82FEJR8PM0IRP3XHWJ","A1IYFXLF8HPO0G","Approved","ZM0711246",5,20
"3XUHV3NRVKY1VJ0UNQLGW05E56WH55","A1NM7ZPZ3NH412","Approved","ZM0711246",5,20
"3KV0LJBBH2LCSKZ3BUEWR6I6EAMRM4","A1BF7DK6RJHQA1","Untrusted","ZM0711246",5,20
"379J5II41OG3DYCDPCTHSM4Y0LPLED","AEJMW2LLLCVFI","Approved","ZM0711246",5,20
"3S4AW7T80BILLWFK06H4J0S7NSXL41","ANVXAMUEBGV8N","Approved","ZM0711306",2,20
"3TVSS0C0E10LDB69JLPE0JLF1YJTWZ","A1NM7ZPZ3NH412","Approved","ZM0711306",2,20
"3LQ8PUHQFLSD77V9UA4AL99J66WHIX","A3V1ZYXBJYCIIE","Approved","ZM0724800",20,20
"3FDJT1UU748SX912TBOD9SL6T1W5KH","A1RILUP7EBYOQ1","Approved","ZM0724800",20,20
"35H6S234SA0LYUGDR7UCZ9GOS6M56M","A1R0689JPSQ3OF","Untrusted","ZM0724800",20,20
"3B2X28YI3WFNNAXMSHLP2VGG22EB6Z","A2Q1YS118AO2BP","Approved","ZM0724800",20,20
"3NPI0JQDAO5VT2987ZBJ8PDJ3FQTP1","ADLYO655RWJUI","Approved","ZM0724800",20,20
"31LVTDXBL7ASM2HIBIDHRT3HAKURLQ","A3TK9GIX5SL4UQ","Untrusted","ZM0724800",20,20
"3NVC2EB65QZK3Z3FJ71B332XDLFY3I","A3PRZRK9IC5CBI","Approved","ZM0724800",20,20
"3ZDAD0O1T1D02BBZTQL022ZM5E2TXS","A2KYR3GRQT2EL0","Approved","ZM0724800",20,20
"3HMIGG0U4L664W9LVOW7UKA8T7IY8L","AUW6U0UX2VC7Q","Approved","ZM0724800",20,20
"3C44YUNSI1POCDDBL9B43LVX0TJPDV","A03922113RU44GENR8ATX","Approved","ZM0724800",20,20
"337RC3OW052KF9YZK2IRSQSKVQNLVT","A11T4227GSO6EP","Approved","ZM0724800",20,20
"3D4CH1LGEAT6WA7V6AGFNGYF8HO9G1","A2JOR5PFVZGCST","Approved","ZM0724800",20,20
"30ZX6P7VF8V5NSCXT7M3A6IHU442JH","A3PJ51GS2AKBO6","Approved","ZM0724800",20,20
"3RU7GD8VPOTUE2WTIZ6TYKHX1X8PS6","A3UYPGEKV45VZ6","Approved","ZM0724800",20,20
"351SEKWQS0HIRAGYTTJCMH12VP3MDT","A74DP08JDBH37","Approved","ZM0724800",20,20
"3F6KKYWMNB1O9S1Y5UYCZWQ20FPND6","A19UBZFVUWL1ES","Approved","ZM0724800",20,20
"3TE22NPXPBCPNO8ZUEINXJQWWMY44E","A2MIOF3QNY3Y70","Approved","ZM0724800",20,20
"3TMSXRD2X60K4RU0H254UD2K4WXW1R","A1UBS67L4EKTYT","Approved","ZM0724800",20,20
"3IHR8NYAM71BCHUISYAB0H1RNJ6P44","AKYXQY5IP7S0Z","Untrusted","ZM0724800",20,20
"3RSDURM96AMNDXJC8RI7MU6U4EVEYN","A1NM7ZPZ3NH412","Approved","ZM0724800",20,20
"3VBEN272MKZO1P3UFGG64B354TISGG","A2581F7TDPAMBQ","Untrusted","ZM0393996",20,20
"3NLZY2D53PPSA12IY3OHM3TCIMLLQS","A3TK9GIX5SL4UQ","Approved","ZM0393996",20,20
"3EFVCAY5L39G97EM9OV4KXVKKRXJ8G","A1HGC1W5EWXUYS","Approved","ZM0393996",20,20
"38F5OAUN5NCGINEDBJ0DUKJAWFPH7O","A2NT3OQZUUZPEO","Approved","ZM0393996",20,20
"3Z7EFSHGN9EJGU9O74QADSZILG3CX9","AMUC6OI4A2GY4","Approved","ZM0393996",20,20
"3AUQQEL7U5T7ID9DV9W8U60WWG80VB","A38NN4RC5YR6ZR","Approved","ZM0393996",20,20
"3B1NLC6UGZWROXN2NZCC96YUH9CPGY","ALJMDVY95Y5G4","Approved","ZM0393996",20,20
"31QTRG6Q2TDRAO82H5YIG65YM5RYPU","A2RMJNF6IPI42F","Approved","ZM0393996",20,20
"34PGFRQONOBRZ8A47RBAYDY62YQJWL","A1RILUP7EBYOQ1","Approved","ZM0393996",20,20
"32XVDSJFPZXVO0IIW4ZVQYAY2LQ2MQ","A2HGAQ9WOEU9PN","Approved","ZM0393996",20,20
"308Q0PEVB8DKS1DQWYGI8SBVRJII9M","A1XVZCQ983ETMR","Approved","ZM0393996",20,20
"3HWRJOOET52QHB739LQI48ITRE0ESK","ADLYO655RWJUI","Approved","ZM0393996",20,20
"34S6N1K2ZVJFX83FFD1NDP1BR0KHLP","A260DMGSF8MAD7","Untrusted","ZM0393996",20,20
"3WOKGM4L71GCST0GUXAUZE6O0OS0OS","A2HNL20X0Q9BP0","Untrusted","ZM0393996",20,20
"3O7L7BFSHEP1NX4749W406C6IG4IE2","A19UBZFVUWL1ES","Approved","ZM0393996",20,20
"3SKRO2GZ71RT9R0JSOM1628PLBRK1Y","A1SL65Z68BK1UT","Approved","ZM0393996",20,20
"3TUI152ZZBNFKUYE5T6Y2OKYKHLQ1Y","A5KZLEGBMV0DY","Untrusted","ZM0393996",20,20
"3VHP9MDGRNK2G8I37AKO7LZBHC7FCN","A2Q1YS118AO2BP","Approved","ZM0393996",20,20
"3WT783CTPBHC3R6N28YSOV8Q2ESCBF","A2YJQUHFIXNOY0","Untrusted","ZM0393996",20,20
"373ERPL3YO8G5FPNKRF8DKDY8MXRTS","A3PT813GVSQMRY","Approved","ZM0393996",20,20
"3KJYX6QCM9BEKJAZHH6ECBFSWJTJV5","A2IMMQ5AS3ZK78","Approved","ZM0664493",3,20
"3ZPPDN2SLVW8CWB40FQRNDD30JEE9Z","AXXH66SC5NR6U","Untrusted","ZM0664493",3,20
"3AQF3RZ558ID0R92XJ7LLL71MJL6FY","A1SRF7085UM3HI","Approved","ZM0664493",3,20
"35USIKEBNRGPOJMJV7QYTQGANDD6NG","A8KHWKKGAGOH0","Approved","ZM0711273",7,20
"3YMU66OBIN8ZBGPE4M470XW3VF8HGL","ASHXZ2ZVZ6HF0","Untrusted","ZM0711273",7,20
"3AMYWKA6YBM764MVWMQB8FGFDNI6OV","A3PRZRK9IC5CBI","Approved","ZM0711273",7,20
"3TGOYF991XMNLKWTOQ0NNRMKYVTUU3","A2S96ZZ70YFPSK","Untrusted","ZM0711273",7,20
"3TPWUS5F8914RU4YXZUOB9LBCBUWCR","A1NM7ZPZ3NH412","Approved","ZM0711273",7,20
"3VJ40NV2QIND82X7SZY4JP8TXV5OT0","ARF0YRA4UT03C","Approved","ZM0711273",7,20
"3RKNTXVS3MY4PDOG3FSEAMCWSFO4AP","A1IYFXLF8HPO0G","Approved","ZM0711273",7,20
"3OCHAWUVGOK1ZSLCZH781BCQQNZXKQ","A2IMMQ5AS3ZK78","Approved","ZM0664493",20,20
"3RYC5T2D73TIDNWG3A6O8AC1JGZPR2","A2DWQF4ZHHBLOW","Approved","ZM0664493",20,20
"3GA6AFUKOOOYH4DQ97XNH37URBB3H9","A8HLL7X0BM4QE","Untrusted","ZM0664493",20,20
"3AQF3RZ558ID0R92XJ7LLL71LN6F6Z","A1RILUP7EBYOQ1","Approved","ZM0664493",20,20
"37Z929RLG98S6UP0ZGFD3UIUUMSTSQ","A8KHWKKGAGOH0","Approved","ZM0664493",20,20
"3R6P78PK7KBPGPG94GLWEGZR6BFTGN","A2Q1YS118AO2BP","Approved","ZM0664493",20,20
"37C0GNLMHF3G27V66DCVXL4G9BVD6T","A11T4227GSO6EP","Approved","ZM0664493",20,20
"3H0W84IWBK2EGW7QUWQDEYDX59AREW","A1NM7ZPZ3NH412","Approved","ZM0664493",20,20
"3KJYX6QCM9BEKJAZHH6ECBFSVP0VJZ","AZ4NM6ZXTGT0","Approved","ZM0664493",20,20
"3D3VGR7TA0FB6YRT5C9HV790EM8R3X","A1DE0J98KFXN0Z","Approved","ZM0664493",20,20
"3X31TUMD7XM4TXI1DOY2L2L4AAZ1LJ","A2F9V69F6TZIAB","Approved","ZM0664493",20,20
"3S06PH7KSR4LVLU9070E2PDZ1161DC","A260DMGSF8MAD7","Untrusted","ZM0664493",20,20
"3K9FOBBF2HJ774PQIBW0I9Y7DBWNL5","ALJMDVY95Y5G4","Approved","ZM0664493",20,20
"3EQHHY4HQSSNVN5J3K3YB0TDQ9X5GE","A1GJA9DZS0F43K","Approved","ZM0664493",20,20
"31LM9EDVOLS1CE1QFQKN2ULF9MKNJW","AEJMW2LLLCVFI","Approved","ZM0664493",20,20
"37XITHEISW9ZJYNCY5KIOADUK0BRCN","A1XVZCQ983ETMR","Approved","ZM0664493",20,20
"3P1L2B7AD1PPPPP2JQWDXYYC3JXLOA","A3MZLFTQM5XWK","Approved","ZM0664493",20,20
"3VJ40NV2QIND82X7SZY4JP8TXWFOTC","AR7DGMRC1N0AV","Approved","ZM0664493",20,20
"3UN61F00HWPEKDEXJVXAA47KSHL5RL","A3QC57KUVJP5EW","Untrusted","ZM0664493",20,20
"3OS46CRSLFZ2WOVSXYCP37AN9JZV6C","A3BZVFD82AVLT8","Approved","ZM0664493",20,20
"3WJEQKOXA82NXERXGX9CCO5TCP0A1O","A1RILUP7EBYOQ1","Approved","ZM0677718",2,20
"3483FV8BEEJTZXXQ9OSE12DC8CR62E","A2OW0LUTGOJI6J","Untrusted","ZM0677718",2,20
"35GMH2SV3EHBJJFA2499K38SQFEEOG","A3PRZRK9IC5CBI","Approved","ZM0677718",1,20
"3UWN2HHPUY5UBHKG2KT1UVC20K8NSC","A25AX0DNHKJCQT","Approved","ZM0707398",20,20
"3CFVK00FWLLZ0JJYJUAJGYCLD436L7","A2RMJNF6IPI42F","Approved","ZM0707398",20,20
"34BBWHLWHABV4XQYP9QAMCJ6K2QIWU","A2SBN9B6Q3DN2X","Approved","ZM0707398",20,20
"3X31TUMD7XM4TXI1DOY2L2L45361L7","A03922113RU44GENR8ATX","Approved","ZM0707398",20,20
"3BDCF01OGXU1J3T4PD5BZPWECSILY0","A12L49XOTAS4H8","Untrusted","ZM0707398",20,20
"34YB12FSQYOL3UQPVJKKS24Z71UMGH","A1JK98CUTURSFN","Approved","ZM0707398",20,20
"32SVAV9L3F9J7H5C31NV0HKQ9H5A3M","A25UOYTF2NCR6R","Approved","ZM0707398",20,20
"32Q90QCQ1SLSTSUV4CHGDMRJ5JOKE3","A1UI059YV3XH73","Approved","ZM0707398",20,20
"3KGTPGBS6XLE18NR56QHH8RSA7C2UW","A19UBZFVUWL1ES","Approved","ZM0707398",20,20
"37W3JXSD668HUX53TRCD80DUA2IYW8","AZ4NM6ZXTGT0","Approved","ZM0707398",20,20
"3FTYUGLFSULKJ3VS1U2Q5FQG8HM5D4","ADLYO655RWJUI","Approved","ZM0707398",20,20
"3HWRJOOET52QHB739LQI48ITME4ESJ","A1VLR1R4S2RDRA","Untrusted","ZM0707398",20,20
"3EF8EXOTT1VYY7U1A3MP5N8C1MWJ1Y","A2S96ZZ70YFPSK","Approved","ZM0707398",20,20
"3C8HJ7UOP7ULUBLULB89D9K5IU4ZM5","A31LPSIQ9A7RWV","Approved","ZM0707398",20,20
"3SB5N7Y3O34O0GJI6EXMU5XM53R0GT","AI39WUF9N0XJ9","Approved","ZM0707398",20,20
"3R2PKQ87NW8ZZLWKL7KNDEHFNKCIM8","A1SAE2COMX5P8M","Untrusted","ZM0707398",20,20
"3HRMW88U16QOSQF4HHVH7AHJ1YC0MS","A8HLL7X0BM4QE","Untrusted","ZM0707398",20,20
"3QY5DC2MXRKY22Z3T15O1RLHKORFUU","ACINC1OCL1LXG","Approved","ZM0707398",20,20
"3OS46CRSLFZ2WOVSXYCP37AN5XV6V7","A12R2U6TBB3OOG","Approved","ZM0707398",20,20
"35LDD5557A4Q5GM8LA5ZQUWSFNOKM6","ADES471X6WZCA","Untrusted","ZM0707398",20,20
"39N5ACM9HENC9N0U9T62HPC7DUNP99","ADLYO655RWJUI","Approved","TZ0812943",20,20
"3B3WTRP3DB2GHGZO7VVQLC4E2K992K","A2EOOF9D135HQ1","Approved","TZ0812943",20,20
"3H8DHMCCW9BN1MGV8H6W749YA5EKD2","A8ENEFD0CI4R","Approved","TZ0812943",20,20
"3EO896NRAWVZ7R6ACM6ZBTR7Y23TJW","A1NM7ZPZ3NH412","Approved","TZ0812943",20,20
"3ZSY5X72NXB0SNKFOAT9JA7B9CWORF","A08713333G059I6B3STS6","Approved","TZ0812943",20,20
"3VP0C6EFSGWJ611JJ6BYGBRAIP86MP","A2HGAQ9WOEU9PN","Approved","TZ0812943",20,20
"3JV9LGBJWTE93XB18ZZXK6T473QGOG","A3BZVFD82AVLT8","Approved","TZ0812943",20,20
"34J10VATJFYQK0UCD0R4UN1K1IPIQ9","A1SL65Z68BK1UT","Approved","TZ0812943",20,20
"3A4NIXBJ76Z1PM4Q6AH05U978LTLMA","A11T4227GSO6EP","Approved","TZ0812943",20,20
"3KV0LJBBH2LCSKZ3BUEWR6I6EDOMR7","A1HGC1W5EWXUYS","Approved","TZ0812943",20,20
"3X87C8JFV6BFEEX8ICLIYP77AGEQSW","A2IMMQ5AS3ZK78","Approved","TZ0812943",20,20
"3SBEHTYCWN3ZT2LY4A8Y794M0RUYIG","A1XVZCQ983ETMR","Approved","TZ0812943",20,20
"3WJEQKOXA82NXERXGX9CCO5TGZWA18","A2M9MD6AHXVT54","Approved","TZ0812943",20,20
"3N4BPTXIO8S9IORHUCWLH4DMW8OUK7","A3UYPGEKV45VZ6","Approved","TZ0812943",20,20
"34QN5IT0TZR971D0NGLY2SGOLJF80O","A11BIQ0QEUK0UV","Approved","TZ0812943",20,20
"3OONKJ5DKCJDCG3QSD7JJV27RSFOBS","A1RILUP7EBYOQ1","Approved","TZ0812943",20,20
"32N49TQG3GI3JQ7VNBT1JCC9646VAO","A2POACRR0JSC1N","Approved","TZ0812943",20,20
"3YMU66OBIN8ZBGPE4M470XW3WK8HGW","A2F9V69F6TZIAB","Approved","TZ0812943",20,20
"33FBRBDW6OZT1T8GZWEIXTIPVA88CI","ADAOQ0P8AKDID","Approved","TZ0812943",20,20
"373ERPL3YO8G5FPNKRF8DKDY9PTTRX","A2ISTNRL26YN9F","Approved","TZ0812943",20,20
"3R2PKQ87NW8ZZLWKL7KNDEHFTLEIMI","A2TJGFPBFEIXMJ","Approved","ZM0664477",1,20
"34V1S5K3GS14ZHIPUX7TBPLQJJX699","A2HGAQ9WOEU9PN","Approved","ZM0710198",2,20
"3WR9XG3T63BM6BQIWCGU0VA6S2447B","A1ER8K8UM70Y7T","Approved","ZM0710198",2,20
"30BUDKLTXDVPB99SXPDABX819AUE5C","A2HZQUFSD3ACSI","Approved","ZM0664495",20,20
"33F859I566D3KZH3O0CTZM56BMCHB0","A1SRF7085UM3HI","Approved","ZM0664495",20,20
"31QTRG6Q2TDRAO82H5YIG65YIMDPY1","AEJMW2LLLCVFI","Approved","ZM0664495",20,20
"3M1CVSFP605BEIBE1CZRDPD1KRYQAL","A21I4DTJGWJYQJ","Approved","ZM0664495",20,20
"3TPZPLC3M0CQULBESK5SQC9L9LO3PF","ADLYO655RWJUI","Approved","ZM0664495",20,20
"351SEKWQS0HIRAGYTTJCMH12VTAMD8","A3LC455KQHELDP","Untrusted","ZM0664495",20,20
"3PDJHANYK5GXEN08S9VLO6JEXMZH6F","A8KHWKKGAGOH0","Approved","ZM0664495",20,20
"33TIN5LC04A6I1SV0G2LUG5JDJRY9D","A1RILUP7EBYOQ1","Approved","ZM0664495",20,20
"3R2UR8A0IAGKPJ6RX9Z18STZ6CVXOW","A08713333G059I6B3STS6","Approved","ZM0664495",20,20
"3O6CYIULED10DOLYJQFO5F7HFWNUWN","ARIY7R4C3ZUIO","Approved","ZM0664495",20,20
"3UJ1CZ6IZHPQLSEAYKXF0ECGA3HS59","A2SYGP6A5GN4S3","Approved","ZM0664495",20,20
"39K0FND3AHFKT3DM9JSAWGTWAS9AMU","A3PRZRK9IC5CBI","Approved","ZM0664495",20,20
"3AAPLD8UCCH3GLBKOM3EZGBSHV3HTL","A2HGAQ9WOEU9PN","Approved","ZM0664495",20,20
"3S0TNUHWKTI36LEUZS9THZ07BSB8D4","A2DKR8JVBPWELP","Approved","ZM0664495",20,20
"3SPJ0334213VOD54MSTYJAJM9R8JY4","A7TP8TTJ88Y0R","Untrusted","ZM0664495",20,20
"3TVRFO09GKFCJY3UKHJ9GBP5BB7LXS","A2Q1YS118AO2BP","Approved","ZM0664495",20,20
"3ERET4BTVM9BYW3EW11UL8Q8F8MK9G","A2S96ZZ70YFPSK","Approved","ZM0664495",20,20
"3DY4FPOOA1OVI7TCPMFNE21J1SUVRV","ADAOQ0P8AKDID","Approved","ZM0664495",20,20
"3IAEQB9FMEKEWMACXVPZVF3TT1GDWU","A3B9XDWVYAEDXF","Approved","ZM0664495",20,20
"317HQ483I7S5H3HKX8ZNQT6FT9ZNIP","AYFAOYFBISRF3","Approved","ZM0664495",20,20
"3TPWUS5F8914RU4YXZUOB9LB81SCWH","A7TP8TTJ88Y0R","Approved","ZM0459288",20,20
"3EJPLAJKEMGJ5802YV1SODNJTHR6ZF","A1NM7ZPZ3NH412","Approved","ZM0459288",20,20
"34QN5IT0TZR971D0NGLY2SGOH5Z80C","A3PRZRK9IC5CBI","Approved","ZM0459288",20,20
"3H0W84IWBK2EGW7QUWQDEYDX1YFERY","A5KZLEGBMV0DY","Approved","ZM0459288",20,20
"3YWRV122CSZPNNPGLNZIRZ4VXV18UF","A2POACRR0JSC1N","Approved","ZM0459288",20,20
"3A0EX8ZRN8OP6U7SY0GHLM091PVBYD","AEJO933AJ3ZZH","Approved","ZM0459288",20,20
"33PPUNGG385CRRYMQJ4QZ8EFP7PRZO","A27PVIL93ZMY46","Approved","ZM0459288",20,20
"3IO1LGZLK9X4LCZFP51FBTQFUBA868","A28X2NG8D49AI5","Approved","ZM0459288",20,20
"3FPRZHYEPY73Z58AEWERW4Y3VIF3V8","A3O1NFSLLTJ82T","Untrusted","ZM0459288",20,20
"37QW5D2ZRGM98AXCWI4ICYM7C0GS8N","A2KYR3GRQT2EL0","Approved","ZM0459288",20,20
"3C44YUNSI1POCDDBL9B43LVX079PDD","A1QPMZNGV4BGY1","Approved","ZM0459288",20,20
"3RJSC4XJ10UQKJUYPIEVQ86XFIA05K","AYFAOYFBISRF3","Approved","ZM0459288",20,20
"31HQ4X3T3SA4NHHVQ7DMH38DW17LSW","A1RILUP7EBYOQ1","Approved","ZM0459288",20,20
"37U1UTWH9VMX7VXZHT4DMOHBQZR8RB","A21I4DTJGWJYQJ","Approved","ZM0459288",20,20
"3QJOXOW4XJRNJGUYPOUWSZJNVFRME1","A2ISTNRL26YN9F","Approved","ZM0459288",20,20
"3SUWZRL0MYDLUD9628NF33M15FH6EG","A2Q1YS118AO2BP","Approved","ZM0459288",20,20
"3H7Z272LX777AP13YQ9SMY329HKLP0","AI39WUF9N0XJ9","Approved","ZM0459288",20,20
"32Q90QCQ1SLSTSUV4CHGDMRJ6BTEKN","A3PJ51GS2AKBO6","Untrusted","ZM0459288",20,20
"3F1567XTNW5X9Z1996LRHU2HEK69Q1","APDZX0GWOK1GG","Untrusted","ZM0459288",20,20
"3YDTZAI2WXG8VPBG7WZLZLJTKPX14H","ALJMDVY95Y5G4","Approved","ZM0459288",20,20
"3EF8EXOTT1VYY7U1A3MP5N8C7OAJ1M","A2FJSIQEW4HBKK","Approved","ZM0703896",20,20
"3OE22WJIGIOVTRPC7HGIDQPVWG0UQO","A1RILUP7EBYOQ1","Approved","ZM0703896",20,20
"3GS6S824SQXNIY1PMP32RKFNCLQWN4","AMUC6OI4A2GY4","Approved","ZM0703896",20,20
"3018Q3ZVOIQBQJQEERORIFN6LZCRAC","A170EDGL8ZWMSL","Approved","ZM0703896",20,20
"3PQMUDRV7R6D326T0SMVLLAYBB3II8","AEJMW2LLLCVFI","Approved","ZM0703896",20,20
"3LYA37P8IQNUMPIBULFQCELY8Q9BK6","A2Q1YS118AO2BP","Approved","ZM0703896",20,20
"31EUONYN2V3SLU1WXUYJK7WEVN3OVD","A2QDZ33613QLPI","Approved","ZM0703896",20,20
"3LWJHTCVCCM6A9SMCSLJRQOSMUYFQP","A1XVZCQ983ETMR","Approved","ZM0703896",20,20
"3OUYGIZWR7YUDTCH9XN9OEBEBWNP04","ABM77ZQWCHPNX","Approved","ZM0703896",20,20
"3Y4W8Q93LZK1HXA77LK39DKFR9ZVDQ","A2S96ZZ70YFPSK","Approved","ZM0703896",20,20
"32N49TQG3GI3JQ7VNBT1JCC9664VAQ","A2HGAQ9WOEU9PN","Approved","ZM0703896",20,20
"3PJ71Z61R429SVHSORVCGTU9BKL19Y","AKNZG1Q6B0GFY","Untrusted","ZM0703896",20,20
"3JNQLM5FT4MBII0XWSYGQLV93KG2LD","A25UOYTF2NCR6R","Approved","ZM0703896",20,20
"3JPSL1DZ5SZQBLYMLK7A9VIWK38NA7","ADLYO655RWJUI","Approved","ZM0703896",20,20
"31T4R4OBOSGP1F3XPRMCJTMUKRQ7CK","A2RMJNF6IPI42F","Approved","ZM0703896",20,20
"32UTUBMZ7GW820CNTPTXENWFOOYVBU","A32PNTIGJF38XQ","Untrusted","ZM0703896",20,20
"358UUM7WRZ3T7HSG7OC78OLGKSU7RR","A1909MOQZUXZZ5","Approved","ZM0703896",20,20
"3C5W7UE9CFQWPGLFKTKOGO4UGYAXMO","A8KHWKKGAGOH0","Approved","ZM0703896",20,20
"3N1FSUEFL502NKRSNPJG0NK2EPX4DI","AG0X3PQK2FWQJ","Approved","ZM0703896",20,20
"3E47SOBEYQWMQZKT8IQ9AIC3Y7YCIH","A2X865QLB42XYL","Approved","ZM0703896",20,20
"32M8BPYGATMZ7B0YA4MS09XIW5LIG4","A2TJGFPBFEIXMJ","Approved","ZM0655988",3,20
"3FPRZHYEPY73Z58AEWERW4Y302BV35","A1LZWU72K42V92","Approved","ZM0655988",3,20
"36W0OB37HWEZ2XKJUESWL4C97V5ZHC","A1HKYY6XI2OHO1","Approved","ZM0655988",3,20
"3UWN2HHPUY5UBHKG2KT1UVC26SJSNE","A1909MOQZUXZZ5","Approved","ZM0483777",2,20
"3ATPCQ38J8AKNK20SMGLQBG3O6GYAE","A1SRF7085UM3HI","Approved","ZM0483777",2,20
"3VA45EW49NNCZILYQGEUDJPY5D31OV","A28GJDYQQ6KGEO","Untrusted","ZM0640464",20,20
